source,target,relation,label,type
vest,baby,Goes,ADD,Implicit
vest,cozy,dropped,ADD,Implicit
vest,dress,inspired,ADD,Implicit
vest,Adebola,’s,ADD,Implicit
vest,honeycomb,features,ADD,Implicit
vest,dress,goes,ADD,Implicit
vest,midi,gives,ADD,Implicit
vest,Cathinka,has,ADD,Implicit
vest,scoop,features,ADD,Implicit
vest,Frail,comes,ADD,Implicit
vest,v,keeps,ADD,Implicit
vest,press,features,ADD,Implicit
vest,brand,has,ADD,Implicit
vest,V,makes,ADD,Implicit
vest,shape,features,ADD,Implicit
vest,line,Get,ADD,Implicit
vest,satin,has,ADD,Implicit
vest,Crās,has,ADD,Implicit
vest,dress,dressed,ADD,Implicit
vest,Stella,has,ADD,Implicit
vest,silk,know,ADD,Implicit
vest,Maud,fit,ADD,Implicit
vest,Morva,comes,ADD,Implicit
vest,Beautifull,Made,ADD,Implicit
vest,Bogirl,has,ADD,Implicit
vest,Sagveien,sleeved,ADD,Implicit
vest,fit,makes,ADD,Implicit
vest,linen,sleeve,ADD,Implicit
vest,cotton,made,ADD,Implicit
vest,button,features,ADD,Implicit
vest,simple,made,ADD,Implicit
vest,sleeves,has,ADD,Implicit
vest,vintage,keep,ADD,Implicit
vest,color,features,ADD,Implicit
vest,classic,buttoned,ADD,Implicit
vest,vegan,dyed,ADD,Implicit
vest,staple,gives,ADD,Implicit
vest,Maison,cut,ADD,Implicit
vest,navy,pair,ADD,Implicit
vest,sleeve,features,ADD,Implicit
vest,Baobab,adds,ADD,Implicit
vest,Vest,has,ADD,Implicit
Aurora,silver,featuring,ADD,Implicit
Aurora,strand,pairs,ADD,Implicit
Aurora,fun,catching,ADD,Implicit
Aurora,wrap,features,ADD,Implicit
Aurora,sun,gather,ADD,Implicit
Aurora,jacquard,has,ADD,Implicit
Aurora,fabric,made,ADD,Implicit
Aurora,Ane,makes,ADD,Implicit
Aurora,satin,made,ADD,Implicit
Aurora,viscose,fitted,ADD,Implicit
Aurora,sleeves,has,ADD,Implicit
Aurora,Peony,features,ADD,Implicit
Aurora,ruffles,create,ADD,Implicit
Aurora,sleeve,ruffled,ADD,Implicit
Aurora,Nila,has,ADD,Implicit
Aurora,color,makes,ADD,Implicit
Aurora,lace,made,ADD,Implicit
Aurora,silk,creates,ADD,Implicit
Aurora,Work,wrap,ADD,Implicit
Aurora,brocade,features,ADD,Implicit
Aurora,Pauline,lined,ADD,Implicit
Aurora,Micro,dropped,ADD,Implicit
Aurora,fit,gives,ADD,Implicit
Aurora,summer,has,ADD,Implicit
Aurora,Set,features,ADD,Implicit
Aurora,stripe,sleeve,ADD,Implicit
Aurora,cut,makes,ADD,Implicit
Aurora,detales,has,ADD,Implicit
Aurora,vegan,dyed,ADD,Implicit
Aurora,Enjoy,wear,ADD,Implicit
Aurora,pattern,features,ADD,Implicit
Aurora,parts,features,ADD,Implicit
Aurora,line,features,ADD,Implicit
Aurora,sweetheart,features,ADD,Implicit
Aurora,slip,allow,ADD,Implicit
Aurora,wool,fitted,ADD,Implicit
Aurora,occasions,Rent,ADD,Implicit
Aurora,leather,wear,ADD,Implicit
Aurora,midi,has,ADD,Implicit
Aurora,silhoette,gives,ADD,Implicit
Aurora,body,features,ADD,Implicit
Aurora,touch,features,ADD,Implicit
Aurora,beauty,has,ADD,Implicit
Aurora,Hadiya,features,ADD,Implicit
Aurora,print,featuring,ADD,Implicit
Aurora,Holzweiler,comes,ADD,Implicit
Aurora,details,contour,ADD,Implicit
Aurora,iridescent,frame,ADD,Implicit
Aurora,knee,cut,ADD,Implicit
Aurora,shirt,dressed,ADD,Implicit
Aurora,star,allows,ADD,Implicit
Aurora,Button,flowing,ADD,Implicit
Aurora,features,tiered,ADD,Implicit
Aurora,timeless,has,ADD,Implicit
Aurora,waist,lined,ADD,Implicit
Aurora,fall,pleated,ADD,Implicit
Aurora,cotton,has,ADD,Implicit
Aurora,Aida,made,ADD,Implicit
Aurora,v,drapes,ADD,Implicit
Aurora,midnight,wins,ADD,Implicit
Aurora,zipper,features,ADD,Implicit
Aurora,eye,features,ADD,Implicit
Aurora,cocktail,adds,ADD,Implicit
Aurora,ways,knit,ADD,Implicit
Aurora,Kada,shaped,ADD,Implicit
Aurora,peplum,knit,ADD,Implicit
Aurora,smocking,falls,ADD,Implicit
Aurora,year,dress,ADD,Implicit
Aurora,Sanne,has,ADD,Implicit
Aurora,Urban,has,ADD,Implicit
Aurora,number,decide,ADD,Implicit
Aurora,silky,features,ADD,Implicit
Aurora,sparkles,built,ADD,Implicit
Aurora,cobalt,Dress,ADD,Implicit
Aurora,dots,covered,ADD,Implicit
Aurora,party,going,ADD,Implicit
Aurora,length,provides,ADD,Implicit
Aurora,flower,Embellished,ADD,Implicit
Aurora,ROTATE,closes,ADD,Implicit
Aurora,sweater,has,ADD,Implicit
Aurora,Kaftan,Say,ADD,Implicit
Aurora,A-,features,ADD,Implicit
Aurora,velvet,has,ADD,Implicit
Aurora,dream,cut,ADD,Implicit
Aurora,occasion,has,ADD,Implicit
Aurora,style,Look,ADD,Implicit
Aurora,Dress,says,ADD,Implicit
Aurora,neck,goes,ADD,Implicit
Aurora,Alice,has,ADD,Implicit
Aurora,Vegan,dyed,ADD,Implicit
Aurora,Jealyn,gives,ADD,Implicit
Aurora,V,has,ADD,Implicit
Aurora,event,closes,ADD,Implicit
Aurora,black,viscose,ADD,Implicit
Aurora,maxi,makes,ADD,Implicit
Aurora,Esilca,sleeved,ADD,Implicit
Aurora,crepe,has,ADD,Implicit
Aurora,wear,Dress,ADD,Implicit
Aurora,zebra,striped,ADD,Implicit
Aurora,polyester,drying,ADD,Implicit
Aurora,goddess,comes,ADD,Implicit
Aurora,Park,decide,ADD,Implicit
Aurora,FWSS,features,ADD,Implicit
Aurora,flannel,features,ADD,Implicit
Aurora,Maud,channelling,ADD,Implicit
Aurora,boatneck,falls,ADD,Implicit
Aurora,Torn,cut,ADD,Implicit
Aurora,winter,works,ADD,Implicit
Aurora,look,gives,ADD,Implicit
Aurora,kimono,inspired,ADD,Implicit
Aurora,Yasmin,features,ADD,Implicit
Aurora,hems,features,ADD,Implicit
Aurora,Cilla,has,ADD,Implicit
Aurora,Margit,inspired,ADD,Implicit
Aurora,buttoning,dressed,ADD,Implicit
Aurora,chiffon,ensures,ADD,Implicit
Aurora,swing,made,ADD,Implicit
Aurora,Female,decide,ADD,Implicit
Aurora,night,twisted,ADD,Implicit
Aurora,Rodebjer,ends,ADD,Implicit
Aurora,silhouette,creates,ADD,Implicit
Aurora,Ted,closes,ADD,Implicit
Aurora,texture,paired,ADD,Implicit
Aurora,%,printed,ADD,Implicit
Aurora,shape,falls,ADD,Implicit
Aurora,bandage,Look,ADD,Implicit
Aurora,Sena,features,ADD,Implicit
Aurora,crochet,features,ADD,Implicit
Aurora,cherry,features,ADD,Implicit
Aurora,espadrilles,dress,ADD,Implicit
Aurora,linen,introduces,ADD,Implicit
Aurora,pockets,chambray,ADD,Implicit
Aurora,shapes,beaded,ADD,Implicit
Aurora,multi,colored,ADD,Implicit
Aurora,pearls,closes,ADD,Implicit
Aurora,frill,Pair,ADD,Implicit
Aurora,neckline,gets,ADD,Implicit
Aurora,Sandro,featuring,ADD,Implicit
Aurora,lacing,features,ADD,Implicit
Aurora,sequin,features,ADD,Implicit
Aurora,kind,provides,ADD,Implicit
Aurora,denim,ruffled,ADD,Implicit
Aurora,belt,has,ADD,Implicit
Aurora,simple,features,ADD,Implicit
Aurora,corset,go,ADD,Implicit
Aurora,flowy,printed,ADD,Implicit
Aurora,class,says,ADD,Implicit
Aurora,Carin,built,ADD,Implicit
Aurora,button,get,ADD,Implicit
Aurora,quality,give,ADD,Implicit
Aurora,item,features,ADD,Implicit
Aurora,halter,draped,ADD,Implicit
Aurora,bodice,has,ADD,Implicit
Aurora,Faithfull,gathered,ADD,Implicit
Aurora,Features,Look,ADD,Implicit
Aurora,Elisa,wear,ADD,Implicit
Aurora,pintuck,features,ADD,Implicit
Aurora,Berle,made,ADD,Implicit
Aurora,brand,cut,ADD,Implicit
Aurora,signature,features,ADD,Implicit
Aurora,embroidery,features,ADD,Implicit
Aurora,colors,features,ADD,Implicit
Aurora,day,begins,ADD,Implicit
Aurora,mesh,creates,ADD,Implicit
Aurora,gold,combines,ADD,Implicit
Aurora,staple,features,ADD,Implicit
Aurora,Irina,features,ADD,Implicit
Aurora,cardigan,inspired,ADD,Implicit
Aurora,blazer,has,ADD,Implicit
Aurora,Susann,has,ADD,Implicit
Aurora,form,fitted,ADD,Implicit
Aurora,jacket,has,ADD,Implicit
Aurora,blouse,features,ADD,Implicit
Aurora,IBEN,has,ADD,Implicit
Aurora,material,cut,ADD,Implicit
Aurora,GANNI,sits,ADD,Implicit
Aurora,Missoni,give,ADD,Implicit
Aurora,DAY,features,ADD,Implicit
Aurora,Joyce,made,ADD,Implicit
Aurora,tie,features,ADD,Implicit
Aurora,Coast,mermaid,ADD,Implicit
Aurora,multicolor,ribbed,ADD,Implicit
Aurora,seasons,gives,ADD,Implicit
Aurora,arms,comes,ADD,Implicit
Aurora,skirt,fastening,ADD,Implicit
Aurora,shift,cut,ADD,Implicit
Aurora,Dre,closes,ADD,Implicit
Aurora,sequins,features,ADD,Implicit
Aurora,chunky,dressed,ADD,Implicit
Aurora,split,features,ADD,Implicit
necklace,dress,has,ADD,Implicit
necklace,brooch,pin,ADD,Implicit
necklace,Gold,plated,ADD,Implicit
necklace,earrings,look,ADD,Implicit
necklace,gold,plated,ADD,Implicit
necklace,blouse,features,ADD,Implicit
necklace,stud,make,ADD,Implicit
necklace,Figaro,used,ADD,Implicit
Accelerate,Peak,made,ADD,Implicit
Accelerate,Zinnia,comes,ADD,Implicit
Accelerate,Power,love,ADD,Implicit
Accelerate,Monaco,has,ADD,Implicit
Accelerate,Patticras,have,ADD,Implicit
Accelerate,Vittie,taken,ADD,Implicit
Accelerate,Pfeiffer,cut,ADD,Implicit
Accelerate,Challenge,provides,ADD,Implicit
Accelerate,Rivercras,arre,ADD,Implicit
Accelerate,Aerial,make,ADD,Implicit
Accelerate,Pinja,waisted,ADD,Implicit
Accelerate,Motion,’s,ADD,Implicit
Accelerate,Cava,has,ADD,Implicit
Accelerate,Concept,have,ADD,Implicit
Accelerate,Tuersen,give,ADD,Implicit
Accelerate,Santsi,features,ADD,Implicit
Accelerate,Ballroom,dancing,ADD,Implicit
Accelerate,Pailette,Waisted,ADD,Implicit
Accelerate,Lena,have,ADD,Implicit
Accelerate,Burman,worn,ADD,Implicit
Accelerate,Helena,cut,ADD,Implicit
Accelerate,Fish,patterned,ADD,Implicit
Accelerate,Dråpe,pack,ADD,Implicit
Accelerate,Camilla,has,ADD,Implicit
Accelerate,Pledd,fitted,ADD,Implicit
Accelerate,Ballroom,named,ADD,Implicit
Accelerate,Spring,hidden,ADD,Implicit
Accelerate,Emotional,comes,ADD,Implicit
Accelerate,Tirill,complements,ADD,Implicit
Accelerate,North,has,ADD,Implicit
Accelerate,Molly,made,ADD,Implicit
Accelerate,Graphlite,has,ADD,Implicit
Accelerate,Besseggen,bestselling,ADD,Implicit
Accelerate,Hennie,made,ADD,Implicit
Accelerate,Puffer,peach,ADD,Implicit
Accelerate,Challenge,provides,ADD,Implicit
Accelerate,Rewanda,features,ADD,Implicit
Accelerate,Cindy,shaped,ADD,Implicit
Accelerate,Daisy,layered,ADD,Implicit
Accelerate,Bomber,has,ADD,Implicit
Accelerate,puffer,Indie,ADD,Implicit
Accelerate,Concept,has,ADD,Implicit
Accelerate,Malin,features,ADD,Implicit
Accelerate,Cornelia,features,ADD,Implicit
Pants,Jacket,ensures,ADD,Implicit
Pants,Rodebjer,made,ADD,Implicit
Pants,Jacket,provides,ADD,Implicit
Pants,Pencil,covered,ADD,Implicit
Pants,Jacket,has,ADD,Implicit
Pants,Jacket,named,ADD,Implicit
Pants,Tunic,decide,ADD,Implicit
Pants,Maxi,Embellished,ADD,Implicit
Pants,Dress,comes,ADD,Implicit
Pants,effortless,made,ADD,Implicit
Pants,Núnoo,has,ADD,Implicit
Pants,Shirt,colored,ADD,Implicit
Devy,Kaula,fitted,ADD,Implicit
Devy,Isondo,fitted,ADD,Implicit
Devy,Audette,made,ADD,Implicit
Devy,Phyllis,fitted,ADD,Implicit
Devy,Ali,made,ADD,Implicit
Devy,Zinnia,made,ADD,Implicit
Devy,Maggie,fitted,ADD,Implicit
Devy,Aria,fitted,ADD,Implicit
Devy,Walta,fitted,ADD,Implicit
Devy,Esztia,ensures,ADD,Implicit
Devy,Claire,love,ADD,Implicit
Devy,Haddie,ends,ADD,Implicit
Devy,Vatusia,ends,ADD,Implicit
Devy,Iris,made,ADD,Implicit
Devy,dress,ends,ADD,Implicit
Devy,Arlette,features,ADD,Implicit
Devy,Magna,ends,ADD,Implicit
Devy,Tanner,made,ADD,Implicit
Devy,Orma,certified,ADD,Implicit
Devy,pant,Sigrid,ADD,Implicit
Devy,Shakina,ends,ADD,Implicit
Devy,Alma,ends,ADD,Implicit
Devy,tunic,made,ADD,Implicit
coat,dress,pleated,ADD,Implicit
coat,skirt,Get,ADD,Implicit
coat,jacket,go,ADD,Implicit
coat,acrylic,blend,ADD,Implicit
coat,dress,fitted,ADD,Implicit
coat,sweater,made,ADD,Implicit
coat,Gabrielle,features,ADD,Implicit
coat,jacket,consists,ADD,Implicit
coat,gabardine,has,ADD,Implicit
coat,ivory,features,ADD,Implicit
coat,mohair,blended,ADD,Implicit
coat,Fenn,blend,ADD,Implicit
coat,merino,has,ADD,Implicit
coat,blazer,flapped,ADD,Implicit
coat,line,go,ADD,Implicit
coat,wrap,Perfect,ADD,Implicit
coat,knee,Look,ADD,Implicit
coat,dress,provides,ADD,Implicit
coat,midi,make,ADD,Implicit
coat,gown,features,ADD,Implicit
coat,ankle,flattering,ADD,Implicit
coat,cuffs,sleeve,ADD,Implicit
coat,skirt,features,ADD,Implicit
coat,floor,Look,ADD,Implicit
coat,shoulder,ruffle,ADD,Implicit
coat,punch,has,ADD,Implicit
coat,transition,has,ADD,Implicit
coat,Maurice,made,ADD,Implicit
coat,FWSS,comes,ADD,Implicit
coat,jacket,add,ADD,Implicit
coat,Dress,give,ADD,Implicit
coat,merino,makes,ADD,Implicit
coat,dress,features,ADD,Implicit
coat,yarn,works,ADD,Implicit
coat,Olli,has,ADD,Implicit
coat,jacquard,worn,ADD,Implicit
coat,flower,light,ADD,Implicit
coat,feel,lends,ADD,Implicit
coat,skirt,checkered,ADD,Implicit
coat,warmth,fast,ADD,Implicit
coat,collection,Dipped,ADD,Implicit
coat,chill,Keep,ADD,Implicit
coat,dress,works,ADD,Implicit
coat,sweater,gives,ADD,Implicit
coat,ALBA,Feels,ADD,Implicit
coat,months,Stay,ADD,Implicit
fall,wool,make,ADD,Implicit
fall,length,made,ADD,Implicit
fall,camel,keep,ADD,Implicit
fall,trench,features,ADD,Implicit
fall,weight,comes,ADD,Implicit
fall,fur,make,ADD,Implicit
fall,Mina,’s,ADD,Implicit
fall,pattern,Notched,ADD,Implicit
fall,winter,has,ADD,Implicit
fall,lambskin,keep,ADD,Implicit
fall,fun,catching,ADD,Implicit
fall,wrap,features,ADD,Implicit
fall,sun,gather,ADD,Implicit
fall,jacquard,has,ADD,Implicit
fall,fabric,made,ADD,Implicit
fall,Ane,makes,ADD,Implicit
fall,satin,made,ADD,Implicit
fall,viscose,fitted,ADD,Implicit
fall,sleeves,has,ADD,Implicit
fall,Peony,features,ADD,Implicit
fall,ruffles,create,ADD,Implicit
fall,sleeve,ruffled,ADD,Implicit
fall,Nila,has,ADD,Implicit
fall,color,makes,ADD,Implicit
fall,lace,made,ADD,Implicit
fall,silk,creates,ADD,Implicit
fall,Work,wrap,ADD,Implicit
fall,brocade,features,ADD,Implicit
fall,Pauline,lined,ADD,Implicit
fall,Micro,dropped,ADD,Implicit
fall,fit,gives,ADD,Implicit
fall,summer,has,ADD,Implicit
fall,Set,features,ADD,Implicit
fall,stripe,sleeve,ADD,Implicit
fall,cut,makes,ADD,Implicit
fall,detales,has,ADD,Implicit
fall,vegan,dyed,ADD,Implicit
fall,Enjoy,wear,ADD,Implicit
fall,pattern,features,ADD,Implicit
fall,parts,features,ADD,Implicit
fall,line,features,ADD,Implicit
fall,sweetheart,features,ADD,Implicit
fall,slip,allow,ADD,Implicit
fall,wool,fitted,ADD,Implicit
fall,occasions,Rent,ADD,Implicit
fall,leather,wear,ADD,Implicit
fall,Aurora,has,ADD,Implicit
fall,midi,has,ADD,Implicit
fall,silhoette,gives,ADD,Implicit
fall,body,features,ADD,Implicit
fall,touch,features,ADD,Implicit
fall,beauty,has,ADD,Implicit
fall,Hadiya,features,ADD,Implicit
fall,print,featuring,ADD,Implicit
fall,Holzweiler,comes,ADD,Implicit
fall,details,contour,ADD,Implicit
fall,iridescent,frame,ADD,Implicit
fall,knee,cut,ADD,Implicit
fall,shirt,dressed,ADD,Implicit
fall,star,allows,ADD,Implicit
fall,Button,flowing,ADD,Implicit
fall,features,tiered,ADD,Implicit
fall,timeless,has,ADD,Implicit
fall,waist,lined,ADD,Implicit
fall,cotton,has,ADD,Implicit
fall,Aida,made,ADD,Implicit
fall,v,drapes,ADD,Implicit
fall,midnight,wins,ADD,Implicit
fall,zipper,features,ADD,Implicit
fall,eye,features,ADD,Implicit
fall,cocktail,adds,ADD,Implicit
fall,ways,knit,ADD,Implicit
fall,Kada,shaped,ADD,Implicit
fall,peplum,knit,ADD,Implicit
fall,smocking,falls,ADD,Implicit
fall,year,dress,ADD,Implicit
fall,Sanne,has,ADD,Implicit
fall,Urban,has,ADD,Implicit
fall,number,decide,ADD,Implicit
fall,silky,features,ADD,Implicit
fall,sparkles,built,ADD,Implicit
fall,cobalt,Dress,ADD,Implicit
fall,dots,covered,ADD,Implicit
fall,party,going,ADD,Implicit
fall,length,provides,ADD,Implicit
fall,flower,Embellished,ADD,Implicit
fall,ROTATE,closes,ADD,Implicit
fall,sweater,has,ADD,Implicit
fall,Kaftan,Say,ADD,Implicit
fall,A-,features,ADD,Implicit
fall,velvet,has,ADD,Implicit
fall,dream,cut,ADD,Implicit
fall,occasion,has,ADD,Implicit
fall,style,Look,ADD,Implicit
fall,Dress,says,ADD,Implicit
fall,neck,goes,ADD,Implicit
fall,Alice,has,ADD,Implicit
fall,Vegan,dyed,ADD,Implicit
fall,Jealyn,gives,ADD,Implicit
fall,V,has,ADD,Implicit
fall,event,closes,ADD,Implicit
fall,black,viscose,ADD,Implicit
fall,maxi,makes,ADD,Implicit
fall,Esilca,sleeved,ADD,Implicit
fall,crepe,has,ADD,Implicit
fall,wear,Dress,ADD,Implicit
fall,zebra,striped,ADD,Implicit
fall,polyester,drying,ADD,Implicit
fall,goddess,comes,ADD,Implicit
fall,Park,decide,ADD,Implicit
fall,FWSS,features,ADD,Implicit
fall,flannel,features,ADD,Implicit
fall,Maud,channelling,ADD,Implicit
fall,boatneck,falls,ADD,Implicit
fall,Torn,cut,ADD,Implicit
fall,winter,works,ADD,Implicit
fall,look,gives,ADD,Implicit
fall,kimono,inspired,ADD,Implicit
fall,Yasmin,features,ADD,Implicit
fall,hems,features,ADD,Implicit
fall,Cilla,has,ADD,Implicit
fall,Margit,inspired,ADD,Implicit
fall,buttoning,dressed,ADD,Implicit
fall,chiffon,ensures,ADD,Implicit
fall,swing,made,ADD,Implicit
fall,Female,decide,ADD,Implicit
fall,night,twisted,ADD,Implicit
fall,Rodebjer,ends,ADD,Implicit
fall,silhouette,creates,ADD,Implicit
fall,Ted,closes,ADD,Implicit
fall,texture,paired,ADD,Implicit
fall,%,printed,ADD,Implicit
fall,shape,falls,ADD,Implicit
fall,bandage,Look,ADD,Implicit
fall,Sena,features,ADD,Implicit
fall,crochet,features,ADD,Implicit
fall,cherry,features,ADD,Implicit
fall,espadrilles,dress,ADD,Implicit
fall,linen,introduces,ADD,Implicit
fall,pockets,chambray,ADD,Implicit
fall,shapes,beaded,ADD,Implicit
fall,multi,colored,ADD,Implicit
fall,pearls,closes,ADD,Implicit
fall,frill,Pair,ADD,Implicit
fall,neckline,gets,ADD,Implicit
fall,Sandro,featuring,ADD,Implicit
fall,lacing,features,ADD,Implicit
fall,sequin,features,ADD,Implicit
fall,kind,provides,ADD,Implicit
fall,denim,ruffled,ADD,Implicit
fall,belt,has,ADD,Implicit
fall,simple,features,ADD,Implicit
fall,corset,go,ADD,Implicit
fall,flowy,printed,ADD,Implicit
fall,class,says,ADD,Implicit
fall,Carin,built,ADD,Implicit
fall,button,get,ADD,Implicit
fall,quality,give,ADD,Implicit
fall,item,features,ADD,Implicit
fall,halter,draped,ADD,Implicit
fall,bodice,has,ADD,Implicit
fall,Faithfull,gathered,ADD,Implicit
fall,Features,Look,ADD,Implicit
fall,Elisa,wear,ADD,Implicit
fall,pintuck,features,ADD,Implicit
fall,Berle,made,ADD,Implicit
fall,brand,cut,ADD,Implicit
fall,signature,features,ADD,Implicit
fall,embroidery,features,ADD,Implicit
fall,colors,features,ADD,Implicit
fall,day,begins,ADD,Implicit
fall,mesh,creates,ADD,Implicit
fall,gold,combines,ADD,Implicit
fall,staple,features,ADD,Implicit
fall,Irina,features,ADD,Implicit
fall,cardigan,inspired,ADD,Implicit
fall,blazer,has,ADD,Implicit
fall,Susann,has,ADD,Implicit
fall,form,fitted,ADD,Implicit
fall,blouse,features,ADD,Implicit
fall,IBEN,has,ADD,Implicit
fall,material,cut,ADD,Implicit
fall,GANNI,sits,ADD,Implicit
fall,Missoni,give,ADD,Implicit
fall,DAY,features,ADD,Implicit
fall,Joyce,made,ADD,Implicit
fall,tie,features,ADD,Implicit
fall,Coast,mermaid,ADD,Implicit
fall,multicolor,ribbed,ADD,Implicit
fall,seasons,gives,ADD,Implicit
fall,arms,comes,ADD,Implicit
fall,shift,cut,ADD,Implicit
fall,Dre,closes,ADD,Implicit
fall,sequins,features,ADD,Implicit
fall,chunky,dressed,ADD,Implicit
fall,split,features,ADD,Implicit
fall,layer,Mesh,ADD,Implicit
fall,material,made,ADD,Implicit
fall,fun,creates,ADD,Implicit
fall,Stambecco,comes,ADD,Implicit
fall,looks,dress,ADD,Implicit
fall,silky,features,ADD,Implicit
fall,summer,frill,ADD,Implicit
fall,midi,Pair,ADD,Implicit
fall,Viola,has,ADD,Implicit
fall,female,suits,ADD,Implicit
fall,line,created,ADD,Implicit
fall,Young,made,ADD,Implicit
fall,satin,dress,ADD,Implicit
fall,Taesja,comes,ADD,Implicit
fall,hand,beaded,ADD,Implicit
fall,Julia,embroidered,ADD,Implicit
fall,Summer,paired,ADD,Implicit
fall,Ingrid,made,ADD,Implicit
fall,Mila,looking,ADD,Implicit
fall,ruffles,knit,ADD,Implicit
fall,waistline,recommend,ADD,Implicit
fall,pencil,makes,ADD,Implicit
fall,linen,make,ADD,Implicit
fall,orange,stitched,ADD,Implicit
fall,Mads,sits,ADD,Implicit
fall,grosgrain,features,ADD,Implicit
fall,Dagny,made,ADD,Implicit
fall,Helmina,cut,ADD,Implicit
fall,Ámes,sits,ADD,Implicit
fall,length,features,ADD,Implicit
fall,Lua,made,ADD,Implicit
fall,ruffle,features,ADD,Implicit
fall,button,features,ADD,Implicit
fall,classy,Works,ADD,Implicit
fall,Ivy,has,ADD,Implicit
fall,thread,knitted,ADD,Implicit
fall,Heaston,closes,ADD,Implicit
fall,Juliette,adds,ADD,Implicit
fall,waistband,knitted,ADD,Implicit
fall,wear,Dress,ADD,Implicit
fall,blue,features,ADD,Implicit
fall,studs,gives,ADD,Implicit
fall,pull,folded,ADD,Implicit
fall,Camel,has,ADD,Implicit
fall,chunky,pairs,ADD,Implicit
fall,lace,comes,ADD,Implicit
fall,Bruuns,has,ADD,Implicit
fall,Nadia,has,ADD,Implicit
fall,print,Enjoy,ADD,Implicit
fall,pattern,checkered,ADD,Implicit
fall,transition,make,ADD,Implicit
fall,fur,add,ADD,Implicit
fall,summer,worn,ADD,Implicit
fall,business,fitted,ADD,Implicit
fall,elements,make,ADD,Implicit
fall,fit,has,ADD,Implicit
fall,puffer,features,ADD,Implicit
fall,statement,jazz,ADD,Implicit
fall,wool,consists,ADD,Implicit
fall,Super,constructed,ADD,Implicit
fall,Insulation,made,ADD,Implicit
fall,print,made,ADD,Implicit
fall,sleeves,features,ADD,Implicit
fall,color,made,ADD,Implicit
fall,jeans,know,ADD,Implicit
fall,Denim,placed,ADD,Implicit
fall,air,lends,ADD,Implicit
fall,Autumn,keeps,ADD,Implicit
fall,cargo,inspired,ADD,Implicit
fall,leather,pair,ADD,Implicit
fall,bomber,made,ADD,Implicit
fall,pockets,comes,ADD,Implicit
shirt,wrap,adorn,ADD,Implicit
shirt,cardigan,knitted,ADD,Implicit
shirt,A-,gatering,ADD,Implicit
shirt,length,go,ADD,Implicit
shirt,skirt,created,ADD,Implicit
shirt,Yasmin,shaped,ADD,Implicit
shirt,midi,gives,ADD,Implicit
shirt,flirty,paired,ADD,Implicit
shirt,skirt,dress,ADD,Implicit
shirt,wrap,features,ADD,Implicit
shirt,beauty,decide,ADD,Implicit
shirt,blouse,makes,ADD,Implicit
shirt,lace,features,ADD,Implicit
shirt,print,features,ADD,Implicit
shirt,Kikicras,made,ADD,Implicit
shirt,fun,catching,ADD,Implicit
shirt,wrap,features,ADD,Implicit
shirt,sun,gather,ADD,Implicit
shirt,jacquard,has,ADD,Implicit
shirt,fabric,made,ADD,Implicit
shirt,Ane,makes,ADD,Implicit
shirt,viscose,fitted,ADD,Implicit
shirt,Peony,features,ADD,Implicit
shirt,ruffles,create,ADD,Implicit
shirt,Nila,has,ADD,Implicit
shirt,lace,made,ADD,Implicit
shirt,Work,wrap,ADD,Implicit
shirt,brocade,features,ADD,Implicit
shirt,Pauline,lined,ADD,Implicit
shirt,Micro,dropped,ADD,Implicit
shirt,summer,has,ADD,Implicit
shirt,Set,features,ADD,Implicit
shirt,stripe,sleeve,ADD,Implicit
shirt,cut,makes,ADD,Implicit
shirt,detales,has,ADD,Implicit
shirt,Enjoy,wear,ADD,Implicit
shirt,pattern,features,ADD,Implicit
shirt,parts,features,ADD,Implicit
shirt,sweetheart,features,ADD,Implicit
shirt,slip,allow,ADD,Implicit
shirt,wool,fitted,ADD,Implicit
shirt,occasions,Rent,ADD,Implicit
shirt,leather,wear,ADD,Implicit
shirt,Aurora,has,ADD,Implicit
shirt,midi,has,ADD,Implicit
shirt,silhoette,gives,ADD,Implicit
shirt,body,features,ADD,Implicit
shirt,touch,features,ADD,Implicit
shirt,beauty,has,ADD,Implicit
shirt,Hadiya,features,ADD,Implicit
shirt,print,featuring,ADD,Implicit
shirt,Holzweiler,comes,ADD,Implicit
shirt,details,contour,ADD,Implicit
shirt,iridescent,frame,ADD,Implicit
shirt,knee,cut,ADD,Implicit
shirt,star,allows,ADD,Implicit
shirt,Button,flowing,ADD,Implicit
shirt,features,tiered,ADD,Implicit
shirt,timeless,has,ADD,Implicit
shirt,waist,lined,ADD,Implicit
shirt,fall,pleated,ADD,Implicit
shirt,Aida,made,ADD,Implicit
shirt,v,drapes,ADD,Implicit
shirt,midnight,wins,ADD,Implicit
shirt,zipper,features,ADD,Implicit
shirt,eye,features,ADD,Implicit
shirt,cocktail,adds,ADD,Implicit
shirt,ways,knit,ADD,Implicit
shirt,Kada,shaped,ADD,Implicit
shirt,peplum,knit,ADD,Implicit
shirt,smocking,falls,ADD,Implicit
shirt,year,dress,ADD,Implicit
shirt,Sanne,has,ADD,Implicit
shirt,Urban,has,ADD,Implicit
shirt,number,decide,ADD,Implicit
shirt,silky,features,ADD,Implicit
shirt,sparkles,built,ADD,Implicit
shirt,cobalt,Dress,ADD,Implicit
shirt,dots,covered,ADD,Implicit
shirt,party,going,ADD,Implicit
shirt,length,provides,ADD,Implicit
shirt,flower,Embellished,ADD,Implicit
